aadhaar_id,full_name,dob,age,gender,address,pincode,income_certificate_id,annual_income,issue_date,valid_until,issuing_authority,state,caste_category,mobile
656898000000.0,Victor Wali,08/07/1962,63,Male,"95, Datta Circle, Rajpur Sonarpur 414899",19126,d5bd1f6c-2b37-4475-a9c7-1c1b0427c02e,128579,19/11/2023,18/11/2024,District Magistrate,Tripura,OBC,9737487417
729357000000.0,Maanas Sachar,06/01/1981,44,Male,"66/981, Doctor Nagar, Ambala 705947",471245,8c319d5d-5a3f-4c62-b6a4-635311ed5cbd,832126,22/12/2024,22/12/2025,Tehsildar,Uttar Pradesh,SC,9742517754
783252000000.0,Advaith Biswas,26/12/1988,37,Other,"93/435, Mane Circle, Allahabad-063125",36146,94554bad-f1ed-4fd4-b397-f713cc090a94,293929,13/08/2023,12/08/2024,District Magistrate,Jharkhand,ST,9828411287
616857000000.0,Banjeet Mangat,01/03/1968,57,Female,"61/767, Sarin Circle, Deoghar-733186",160535,f0ca1c72-23c7-43df-9096-96347a73f925,850423,16/02/2023,16/02/2024,Revenue Department,Jharkhand,General,9469208095
510347000000.0,Triveni Mammen,04/11/1962,63,Male,"H.No. 64, Uppal Road, Naihati 153425",748368,f86c7742-31d3-40b3-b068-a18382439bac,668708,23/05/2025,23/05/2026,District Magistrate,Punjab,OBC,9676735938
181086000000.0,Janya Puri,25/09/1978,47,Other,"39/27, Madan, Salem-133927",583511,6065548e-56a8-4251-afc4-449b2ef10179,254511,17/08/2022,17/08/2023,Revenue Department,Telangana,SC,9853241937
662391000000.0,Sara Balan,07/02/1959,66,Female,"H.No. 87, Mittal, Dhanbad-733602",511098,5c8adb32-61ef-470e-9552-66f6dc6d1cd4,995259,03/05/2023,02/05/2024,District Magistrate,Jharkhand,OBC,9511307663
225704000000.0,Yamini Dara,25/12/1997,28,Other,"88, Apte Zila, Sirsa 112080",60534,26ccd50e-40ff-4642-9d91-91ab03bc7ace,295088,30/01/2024,29/01/2025,Tehsildar,Karnataka,SC,9714570337
262858000000.0,Madhavi Chada,27/04/1962,63,Male,"19/53, Kapur Road, Unnao 543496",976780,85299454-2edd-4ea3-9fe3-d3798e9a2cd7,406447,02/09/2022,02/09/2023,District Magistrate,Goa,General,9359731179
41898723269.0,Jeremiah Balakrishnan,13/03/1972,53,Female,"H.No. 11, Kumer Marg, Jamshedpur 170097",532447,ef6505df-9e3e-4fab-b2cb-5f321046b264,999463,08/10/2022,08/10/2023,District Magistrate,Arunachal Pradesh,SC,9936019399
475040000000.0,Liam Karan,03/09/1972,53,Male,"668, Sathe Chowk, Ratlam 599641",813517,83fb7ce6-2ae3-4b2c-a682-81b2fc987ffc,565594,08/07/2023,07/07/2024,District Magistrate,Karnataka,OBC,9638519238
270770000000.0,Kabir Mane,06/01/2007,18,Other,"324, Bose Marg, Rohtak 502795",570725,81619c12-d65f-4536-9009-d21fe1ce1600,998810,12/08/2024,12/08/2025,District Magistrate,Bihar,General,9625047029
96392619672.0,Reva Yadav,17/02/2001,24,Male,"441, Ganesh Street, Nellore 761856",966248,9a1b43b5-3356-49c1-a603-9532d602ec0f,762098,30/12/2024,30/12/2025,District Magistrate,Kerala,General,9498037462
824652000000.0,Ekiya Ramanathan,10/12/1997,28,Male,"H.No. 144, Srinivas Chowk, Junagadh 207469",646235,5211813b-2d0e-4528-838b-affee9025ea6,616279,18/02/2025,18/02/2026,Tehsildar,Tamil Nadu,OBC,9489220070
372889000000.0,Harini Batra,01/03/1996,29,Female,"97/546, Shah, Faridabad-578511",927501,b5f0c9c9-cf05-488d-ac52-4c2e6488b3c5,561880,17/09/2022,17/09/2023,Revenue Department,Mizoram,OBC,9815458661
25055808040.0,Oviya Vasa,28/05/1963,62,Female,"12, Suresh Circle, Ambattur-129423",742235,f8f38b8c-ffaa-4a14-8caf-aaf4988af90f,361300,25/12/2024,25/12/2025,Tehsildar,Meghalaya,SC,9880086445
646153000000.0,Pallavi Comar,25/06/1976,49,Other,"76/267, Devi Circle, Tezpur 060580",873226,798d55ac-0ce3-427f-b360-5d461d49f848,856168,04/06/2023,03/06/2024,Revenue Department,Chhattisgarh,General,9654639410
507268000000.0,Deepa Wali,20/10/1986,39,Other,"85/338, Dhar Ganj, Bettiah 761118",495300,282d84ca-9976-4ae8-90b1-3dd8eaa84d04,935816,29/06/2023,28/06/2024,Tehsildar,Karnataka,ST,9497185393
591526000000.0,Reva Ravel,26/07/1967,58,Female,"H.No. 383, Apte, Gulbarga-804146",997629,c516fccc-4faa-4ac5-b2c3-6537f1cfeb46,835727,04/12/2022,04/12/2023,District Magistrate,Maharashtra,OBC,9858793470
987739000000.0,Unni Mane,26/05/1968,57,Female,"H.No. 45, Behl Circle, Kanpur 151266",825965,c7e8b435-c2e6-4c04-ad7e-5d08b03f3d1e,154744,16/01/2024,15/01/2025,District Magistrate,Tamil Nadu,ST,9129534942
212367000000.0,Joshua Jha,15/05/1977,48,Female,"H.No. 509, Sidhu Road, Sikar-378709",209340,a7c2ccba-b034-4438-a158-770316045126,845057,08/04/2023,07/04/2024,District Magistrate,Uttar Pradesh,General,9111709472
826247000000.0,Radha Oza,27/06/1966,59,Other,"74, Lala Nagar, Patiala 585496",495588,8fe22a6f-d8a6-4df0-bc72-e5561a55954b,261005,04/06/2023,03/06/2024,Revenue Department,Nagaland,OBC,9843111967
169679000000.0,Gautami Arora,26/12/1965,60,Female,"840, Pai Chowk, Nashik-297367",60842,c109f2aa-c5a2-47fa-9307-f296c8fa30d2,432836,25/12/2024,25/12/2025,Revenue Department,Tripura,OBC,9496572253
839678000000.0,Abhiram Divan,06/10/1966,59,Male,"01, Thaman Marg, Chapra 947898",170527,f8f0b3d6-ad59-4dd7-b863-8a18a3accac2,149569,13/01/2025,13/01/2026,Revenue Department,Manipur,ST,9992696701
229524000000.0,Max Shankar,02/04/1955,70,Female,"91/58, Singh, Raebareli 419042",420195,9392bc5f-8201-4ecc-ad99-b483145b2b67,726182,12/08/2024,12/08/2025,Revenue Department,Arunachal Pradesh,General,9254573172
489556000000.0,Aachal Kapoor,18/10/1998,27,Other,"H.No. 70, Pandya Road, Guwahati-430230",248643,10795ff8-ec9a-478d-96d3-1a9748a66e23,430124,15/01/2025,15/01/2026,District Magistrate,Arunachal Pradesh,ST,9246054640
385668000000.0,Robert Rana,04/06/1999,26,Other,"26/517, Pandit Road, Guwahati-578117",609902,886c9426-b528-4c21-827e-de1cc5b5c164,896931,05/04/2024,05/04/2025,Revenue Department,Manipur,ST,9575458993
655869000000.0,Triveni Jayaraman,04/09/1996,29,Male,"H.No. 243, Sehgal Zila, Bareilly 294632",281660,7723b78b-489b-4622-983b-82c4ce86f0e6,943373,05/06/2024,05/06/2025,Tehsildar,Uttar Pradesh,OBC,9216220304
105657000000.0,Bishakha Palla,17/09/2006,19,Male,"323, Mander, Hindupur-010478",879772,be745c12-bce3-4f28-bc4b-ef65e8e9dc66,544401,23/12/2024,23/12/2025,District Magistrate,Assam,OBC,9914993578
12596450790.0,Aarav Koshy,31/01/1965,60,Other,"H.No. 572, Sahota Zila, Kadapa-093489",347083,a2ae7f5e-a118-45be-929d-8eeb5b02399c,700694,11/10/2023,10/10/2024,Revenue Department,Tripura,General,9665184660
485264000000.0,Tanish Taneja,17/03/1968,57,Female,"86, Sangha Nagar, Navi Mumbai 326519",795098,a2381261-f3f1-45ac-af3a-08f91fe358c4,637949,31/03/2023,30/03/2024,Revenue Department,Sikkim,ST,9293159276
512194000000.0,Onkar Sarkar,20/02/1955,70,Female,"17/72, Sami, Bokaro 737703",721040,52eed668-9cd9-4dc4-8014-c618f119d1b7,595931,24/11/2023,23/11/2024,Revenue Department,Meghalaya,General,9015834868
257123000000.0,Priya Chada,13/04/1973,52,Other,"08, Iyengar Ganj, Jammu-306714",745396,c408e262-9dd3-4cd1-8903-cbaa5ef37383,825270,27/04/2024,27/04/2025,Revenue Department,Tamil Nadu,OBC,9028823954
40360510871.0,Theodore Lala,30/05/1999,26,Female,"47/99, Iyer Nagar, Kottayam 681926",409116,d3a85672-a55e-4930-b4f9-b3e65803e4bf,452885,11/11/2024,11/11/2025,District Magistrate,Haryana,ST,9678124796
396878000000.0,Nitesh Buch,09/02/1993,32,Male,"54/296, Parekh Marg, Latur 414149",768717,af5ac1ee-f4bb-42f3-842d-d516bbb52f88,296749,19/08/2023,18/08/2024,Tehsildar,Himachal Pradesh,General,9160856810
975733000000.0,Pushti Dua,25/01/1994,31,Other,"H.No. 28, Baral Chowk, Ludhiana 199995",670198,31d1697c-ea52-4612-8179-b6fc138ca374,922524,03/07/2024,03/07/2025,Tehsildar,Haryana,General,9472468707
561837000000.0,Krishna Pandey,16/06/1963,62,Other,"H.No. 719, Lalla, Thanjavur-771825",367144,bd09df6b-9c8b-4286-b53a-8e39de1f2fb6,694053,17/07/2024,17/07/2025,District Magistrate,Gujarat,SC,9390982891
604323000000.0,Idika Kata,29/12/1994,31,Male,"78/65, Choudhury Nagar, Patna 304816",658497,11337ee8-06d7-4c91-8206-8ac516b267db,514923,20/07/2024,20/07/2025,Tehsildar,Telangana,ST,9192927953
575255000000.0,Jagdish Ramaswamy,12/02/1999,26,Male,"58/893, Magar Circle, Hapur 825177",13535,eda484c6-130f-4d18-8360-254af880d353,455576,18/03/2025,18/03/2026,District Magistrate,Meghalaya,SC,9658691582
927888000000.0,Hritik Rout,22/10/1972,53,Other,"00/359, Hans Path, Madanapalle-691703",875746,a6988b4a-3397-4805-a10f-e9734f40c6df,207591,17/01/2023,17/01/2024,District Magistrate,Chhattisgarh,SC,9605034111
614803000000.0,Hamsini Gaba,05/10/1960,65,Male,"H.No. 25, Sura Circle, Dibrugarh-854866",499679,3440563f-2093-40b3-a9bb-e06a2cf39993,500106,19/12/2024,19/12/2025,Revenue Department,West Bengal,ST,9730086157
197054000000.0,Chatresh Gera,12/06/2002,23,Other,"35, Sha Zila, Jodhpur-055984",50280,0c2e30c8-3402-4fe3-8a43-4e50f5b6e4af,738559,23/03/2024,23/03/2025,Revenue Department,Punjab,ST,9972866728
954941000000.0,Rudra Pandya,22/09/2006,19,Other,"42, Krish Street, Motihari-693618",61623,f234423f-5eb7-42f6-adf8-b94662cbd3eb,940114,06/04/2024,06/04/2025,Tehsildar,Odisha,ST,9656624190
903947000000.0,Suhani Hans,16/07/1973,52,Other,"H.No. 495, Manda Ganj, Alwar 720707",626511,5c739dbf-dde3-46a4-99f6-7b4ed057e819,145459,30/11/2022,30/11/2023,Tehsildar,Manipur,SC,9567177083
285352000000.0,Rudra Tank,19/02/1984,41,Other,"H.No. 13, Mall, Ballia-296088",883684,cd91a70c-ec44-4483-97c0-c8686eced659,289588,14/03/2025,14/03/2026,District Magistrate,Haryana,SC,9742759246
350549000000.0,Ayush Dhingra,11/04/1983,42,Female,"09/553, Ratti Marg, Raipur-186661",996110,d7f0d6e1-3caa-49a0-b32e-9bf4de8c5a28,581612,18/10/2024,18/10/2025,District Magistrate,Jharkhand,SC,9163515628
948271000000.0,Oeshi Puri,14/09/1972,53,Other,"H.No. 847, Narula Marg, Karimnagar-867194",569187,1f7cb089-1ba9-4a1d-9d97-d41eb1dcf738,603138,21/02/2025,21/02/2026,Tehsildar,Tripura,OBC,9167024458
968777000000.0,Faraj Boase,18/12/2003,22,Male,"H.No. 665, Wagle Marg, Danapur-416513",710344,404672d0-033a-46cc-9298-35afec55246e,741078,17/06/2022,17/06/2023,Revenue Department,Telangana,General,9543701422
309214000000.0,Bishakha Gokhale,23/12/1986,39,Male,"19/52, Rana Nagar, Cuttack 386810",614870,1a7d7ad4-0915-4f52-b078-3b9be9e2a985,74289,22/08/2022,22/08/2023,Revenue Department,Kerala,General,9214784241
358605000000.0,Frado Sundaram,23/02/1985,40,Other,"05/36, Shah Street, Raebareli-462285",68330,982cf30f-700d-4475-b041-fc821ac98f0e,222618,08/04/2023,07/04/2024,Tehsildar,Himachal Pradesh,ST,9179267951
598853000000.0,Warhi Kapur,28/03/1967,58,Female,"937, Verma, Gaya 796592",988283,9a50555f-3b0b-48eb-b8e8-5e11c7d5b936,776350,26/08/2024,26/08/2025,Tehsildar,Uttar Pradesh,OBC,9155167178
743115000000.0,Anita Sabharwal,05/11/1954,71,Male,"97/436, Munshi Zila, Thanjavur 465626",264480,c5ad4c4d-9150-4cf9-87a2-b4929aeaabe7,821825,16/10/2024,16/10/2025,Revenue Department,Himachal Pradesh,OBC,9769583635
78942456704.0,Dhriti Gala,17/09/1994,31,Female,"H.No. 449, Badami Nagar, Bettiah 455049",732510,a1d68fd7-8f56-46ce-b9d9-8275f163589d,959037,23/09/2024,23/09/2025,District Magistrate,Gujarat,ST,9599793577
517206000000.0,Kala Rout,26/07/2001,24,Other,"51, Brahmbhatt Marg, Korba 926699",92394,ba46c1b8-adf6-462e-a2aa-a4def0b86fa0,564307,18/12/2023,17/12/2024,District Magistrate,Manipur,OBC,9488308834
692112000000.0,Ishwar Ratti,13/07/1959,66,Other,"50, Natarajan Ganj, Mirzapur 039337",535789,6d9603ce-3d8a-4a0e-b64e-9dcbae1b7bd0,696962,03/10/2024,03/10/2025,District Magistrate,Uttarakhand,SC,9621922218
790792000000.0,Nisha Khatri,22/03/1974,51,Female,"05/92, Upadhyay Nagar, Gwalior-101153",425898,e325bab8-a6b6-476e-8845-ec3569d58334,555576,04/12/2022,04/12/2023,District Magistrate,Sikkim,SC,9169472225
128739000000.0,Teerth Kurian,08/12/1973,52,Other,"21/727, Bose, Nagercoil-468172",163023,6dfab4ea-4784-4369-878f-c1a4ce22d9be,286723,12/05/2024,12/05/2025,Revenue Department,West Bengal,General,9017613964
569536000000.0,Udyati Chahal,17/07/1967,58,Female,"20, Mangat Circle, Jhansi-584451",424529,f4e4fd39-8efa-4bdd-bbe6-32ebb1c1f631,685965,12/05/2024,12/05/2025,District Magistrate,Uttarakhand,SC,9622600997
28618905885.0,Reva Nadig,23/02/1996,29,Female,"H.No. 27, Devan, Panvel-829078",361484,d53f3bfd-84f3-418c-b366-b9448c34b0a8,968515,02/09/2023,01/09/2024,Revenue Department,Haryana,SC,9891665755
396274000000.0,Advay Bahri,04/02/1971,54,Female,"55/22, Subramaniam Chowk, Shahjahanpur 249104",641012,ccc4bbd7-c3d8-4a45-b520-1547715d713a,339610,03/01/2023,03/01/2024,Tehsildar,Mizoram,OBC,9555537628
566964000000.0,Yadavi Ratta,22/01/1980,45,Female,"75/505, Nayar Street, Mira-Bhayandar 845020",975683,30b5d50b-249f-46f0-ab91-573b969dbcdb,640297,17/05/2023,16/05/2024,District Magistrate,Nagaland,OBC,9402455855
876524000000.0,Ranveer Acharya,20/06/1964,61,Male,"58/52, Dyal Street, Bilaspur 401908",991467,f3cfeeff-b46e-4b09-96f8-d9cbbfaeb614,794840,19/12/2024,19/12/2025,Revenue Department,Chhattisgarh,SC,9271410349
144564000000.0,Girish Balakrishnan,03/09/1957,68,Male,"93/555, Yadav, Pallavaram 896274",678161,4dbd6e3f-2349-4030-b413-ad9648fa0519,843285,23/02/2024,22/02/2025,Revenue Department,Uttarakhand,SC,9711109376
372191000000.0,Jackson Rama,03/10/1998,27,Other,"11/13, Sha Road, Ichalkaranji-749940",57900,670a8d80-0b5f-4fc1-9af0-3a2fd0e4dbcb,367910,11/11/2022,11/11/2023,District Magistrate,Tamil Nadu,SC,9371107767
389871000000.0,Irya Dutta,07/07/2005,20,Male,"29/498, Doshi Ganj, Khammam 072306",12865,6bd3aeee-575d-4828-bb92-00446c81a34b,611063,11/03/2025,11/03/2026,District Magistrate,Uttar Pradesh,SC,9022404565
359607000000.0,Lipika Balan,01/04/1986,39,Male,"15/47, Andra Chowk, Howrah-568813",69555,519333ed-0953-4dfe-bc18-c37e353a9c46,726316,18/07/2023,17/07/2024,Revenue Department,Kerala,General,9254277517
425500000000.0,Gaurang Goda,17/11/1961,64,Other,"H.No. 756, Subramaniam Road, Sagar-611031",780571,9de45ece-d990-48cd-aafe-c9a59e5f9695,306998,02/02/2023,02/02/2024,Tehsildar,Nagaland,General,9919495230
200888000000.0,Ikshita Tiwari,08/10/1977,48,Other,"34, Pandit Path, Jamalpur 215720",723481,1314cb7f-41e3-4f88-8084-8d3b1d4b7a87,923231,06/08/2024,06/08/2025,Revenue Department,Tripura,SC,9522183961
95325647761.0,Neelima Baria,23/05/2005,20,Male,"52/13, Krishnamurthy, Meerut 726081",738266,b213f07c-0056-4764-bdf8-9bd9dcdbc9e5,992641,10/11/2024,10/11/2025,District Magistrate,Andhra Pradesh,General,9210074885
454436000000.0,Lila Brar,24/07/1999,26,Female,"H.No. 83, Kamdar Path, Uluberia 799999",455113,7de01f57-e3e9-4954-ad96-278706de3fc9,783416,25/01/2024,24/01/2025,Tehsildar,West Bengal,ST,9324656434
470158000000.0,Mekhala Magar,05/07/1995,30,Female,"183, Peri Nagar, Sri Ganganagar 471126",408023,7850cd31-821f-4d78-8680-12ec534ffe0a,282899,23/12/2024,23/12/2025,Revenue Department,Bihar,General,9903718894
65265851129.0,Zinal Dugar,19/08/1987,38,Other,"H.No. 131, Tailor Marg, Ambala-066732",336518,7dd8af42-0f5d-44d4-92e2-11133c12738d,350958,04/06/2025,04/06/2026,Tehsildar,Uttar Pradesh,General,9101684771
940172000000.0,Zehaan D’Alia,20/06/1979,46,Female,"55/00, Bera Marg, Jalna-682331",614495,d8762da2-281e-4628-a2a9-f70c0ee0d3c2,502282,22/04/2023,21/04/2024,Tehsildar,Tripura,OBC,9139722657
769362000000.0,Eesha Warrior,10/07/1994,31,Female,"62, Goda Marg, Allahabad 472635",258998,d53d4a18-3386-45b2-893f-63ad9277153e,104736,08/12/2023,07/12/2024,Tehsildar,Bihar,OBC,9901399874
734506000000.0,Advay Patil,16/05/1979,46,Other,"79/501, Chowdhury Zila, Bellary-305641",987966,dbc02f77-063c-45d0-a67b-89dc6e94bdc8,889301,11/03/2023,10/03/2024,District Magistrate,Andhra Pradesh,ST,9413127253
988711000000.0,Harsh Garg,14/06/1969,56,Male,"88/32, Modi Path, Vijayanagaram-066029",745756,4d1799c1-a1cc-423e-a30a-d3e193cec6f3,125577,26/12/2022,26/12/2023,Revenue Department,Chhattisgarh,ST,9191886532
914135000000.0,Bhavna Amble,24/11/1960,65,Other,"428, Vaidya Ganj, Kozhikode-827785",939531,bd20a6ae-6eb4-42c4-a8a2-7d9b8ce529ad,578347,06/10/2023,05/10/2024,Tehsildar,Mizoram,General,9936892903
837934000000.0,Urvashi Buch,02/09/1964,61,Female,"H.No. 000, Walla, Hubli–Dharwad 915800",51747,0d991615-6872-4b6e-824f-a8cd78d46953,127698,12/08/2024,12/08/2025,Tehsildar,Andhra Pradesh,OBC,9429649609
563026000000.0,Vaishnavi Anne,07/02/1989,36,Other,"55/918, Sama Circle, Panchkula-473428",242344,48d1954f-d24a-440a-b016-f0c46438a3c7,190199,05/10/2022,05/10/2023,Revenue Department,Manipur,SC,9818935472
909746000000.0,Chaman Batta,07/04/1961,64,Female,"253, Sachdeva Nagar, Bhatpara 415887",710842,5364dca0-de3a-46d5-b94f-809fbf202402,299738,22/02/2023,22/02/2024,Revenue Department,Madhya Pradesh,General,9384092181
322241000000.0,Oeshi Saran,18/09/1962,63,Male,"51/74, Patil Nagar, Howrah-001655",302137,bcbf299f-1910-4357-aeab-5c4fb030dcc6,593590,01/10/2024,01/10/2025,Revenue Department,Tamil Nadu,OBC,9890921359
67215302744.0,Nihal Maharaj,26/11/1991,34,Other,"19/06, Cheema Nagar, Burhanpur 888394",190390,b599bbd9-fe9f-4542-9706-1108ec557096,927335,06/07/2022,06/07/2023,Revenue Department,Bihar,ST,9819508614
995425000000.0,Aarini Tak,12/07/1959,66,Female,"H.No. 295, Apte Nagar, Bareilly-442052",884013,31a25102-c4d2-4be9-ac13-b9f48e497b62,947402,15/05/2025,15/05/2026,Revenue Department,Kerala,SC,9749758074
906624000000.0,Kiaan Raja,09/09/1988,37,Female,"H.No. 27, Arya Nagar, Danapur-316563",635538,c0190e44-7175-4260-9e78-e02f36385c82,151401,03/01/2024,02/01/2025,Tehsildar,Goa,OBC,9394090416
870270000000.0,Anjali Shetty,15/08/2001,24,Female,"30/955, Aggarwal Street, Navi Mumbai-848999",540321,a318baf5-811f-472e-b39c-66122e511ef3,146355,30/01/2023,30/01/2024,Revenue Department,Gujarat,OBC,9297110605
832796000000.0,Ayaan Garde,12/12/1957,68,Female,"809, Magar Ganj, Purnia-079829",274865,d867d686-a113-46fd-8463-bfb54381f2dd,373711,11/01/2023,11/01/2024,Revenue Department,Maharashtra,SC,9209081892
576118000000.0,Nidhi Chokshi,25/08/1986,39,Female,"15/065, Kade Path, Jabalpur 443031",691616,c1aa6085-44c1-4625-9937-5de6cb271845,655486,07/04/2023,06/04/2024,District Magistrate,Goa,SC,9121525089
791842000000.0,Chakradhar Lanka,21/02/1998,27,Male,"49/21, Brahmbhatt Ganj, Haldia-908714",649351,721fe700-5b44-432e-94c0-af3756b00c0b,274035,27/02/2023,27/02/2024,Revenue Department,Goa,SC,9934227552
196396000000.0,Krish Kannan,05/02/2002,23,Female,"267, Kapur Nagar, Gwalior 492911",621670,ecd9c343-75ee-4ce3-89a3-edcef84019d1,115070,14/03/2023,13/03/2024,Tehsildar,Meghalaya,General,9854612330
317850000000.0,Samaksh Gaba,22/05/1968,57,Female,"H.No. 760, Borah Circle, Varanasi-112080",810194,2f14756e-3106-4285-b13c-b466200c05db,119171,20/02/2024,19/02/2025,District Magistrate,Karnataka,SC,9601922437
140929000000.0,Balveer Sachdeva,30/11/1960,65,Other,"13/74, Munshi, Alwar-802399",418159,c8f98d9a-e75b-451a-a68b-34ecdb281e54,155804,20/11/2022,20/11/2023,Revenue Department,Sikkim,SC,9601537618
854723000000.0,Tanmayi Naidu,18/12/1976,49,Male,"68/665, Dugar Marg, Kalyan-Dombivli 132982",863363,5d6bcb36-c1d8-417b-b387-c6d833742555,107654,08/12/2023,07/12/2024,Tehsildar,Chhattisgarh,General,9217669626
255718000000.0,Damyanti Sood,18/05/1977,48,Female,"20/565, Kade Circle, Pallavaram 787958",539176,e088b4aa-052e-4632-ad19-546d47a9121d,476011,01/11/2023,31/10/2024,Tehsildar,Karnataka,SC,9608369909
907428000000.0,Leena Ravel,21/08/1966,59,Male,"806, Joshi Chowk, Dharmavaram-560127",424860,fb84d37c-9400-4049-b693-4b5440b8d5d8,610308,13/08/2024,13/08/2025,District Magistrate,Karnataka,General,9742834752
857262000000.0,Faqid Toor,23/08/1983,42,Female,"639, Rai Ganj, Khammam 465583",662918,39483cfe-aec2-4bf4-861b-6df27ea53154,484626,13/04/2025,13/04/2026,District Magistrate,Nagaland,ST,9765278819
519743000000.0,Jonathan Jhaveri,23/02/2006,19,Male,"04, Om Road, Kurnool-135634",592683,841b591c-990c-46a1-ab2e-993d8664e310,142772,19/09/2022,19/09/2023,Tehsildar,Gujarat,SC,9329007170
764669000000.0,Abha Shere,06/04/1997,28,Male,"H.No. 160, Bhargava Zila, Srinagar 628570",631291,dbc21430-bca5-40e1-a398-28f6a7734bc8,56397,29/02/2024,28/02/2025,District Magistrate,Gujarat,General,9594552515
883941000000.0,Chasmum Lala,30/06/1997,28,Other,"60, Ramaswamy Nagar, Loni 531997",256846,e9903566-3bbb-4634-8c74-26cefc644e5e,844160,18/04/2023,17/04/2024,Revenue Department,Manipur,ST,9106557072
389425000000.0,Gayathri Hayre,04/10/1975,50,Male,"80/76, Pradhan Chowk, Kota 589349",20638,02113b1c-d94a-4c2a-9744-02c96e888a09,578725,06/01/2023,06/01/2024,Revenue Department,Nagaland,OBC,9918316553
54365341759.0,Maanav Shanker,04/03/2001,24,Female,"H.No. 587, Mand Path, Thane 491141",65856,13138ce7-5b97-4c74-ac48-f9b4c80d070b,224714,01/07/2023,30/06/2024,District Magistrate,Assam,OBC,9202778709
905446000000.0,Jagdish Rattan,25/06/2005,20,Other,"77/21, Borah Zila, Purnia 579402",936719,3e0f57ab-a460-4d30-b116-6bc5559163c9,210855,30/04/2023,29/04/2024,Tehsildar,Manipur,General,9494016874
927852000000.0,Jatin Arora,20/08/1974,51,Female,"882, Nadig Path, Rohtak 680517",103047,92f0e1f0-098e-4d3c-9206-f96ca9cee854,400666,04/08/2023,03/08/2024,Tehsildar,Maharashtra,General,9014017091
727647000000.0,Upadhriti Edwin,09/03/1999,26,Male,"13, Bala Zila, Rajkot-590732",619879,ce5bbb32-43e4-47b6-8a37-4fafa4844ebe,986993,29/04/2024,29/04/2025,District Magistrate,Bihar,OBC,9448130736
468907000000.0,Anjali Bhatnagar,11/02/1999,26,Male,"H.No. 15, Mandal Zila, Sagar-268977",401340,7ab56e89-665d-4a61-9273-5169a5a60bac,247268,06/09/2022,06/09/2023,Revenue Department,Punjab,SC,9732935951
566915000000.0,Zinal Dhaliwal,09/08/1984,41,Male,"99, Borde Marg, Bulandshahr 140232",662600,b50829da-6111-465b-87da-ea1f3f8e150a,522637,15/09/2023,14/09/2024,Tehsildar,Andhra Pradesh,General,9921547788
178092000000.0,Ekalinga Vaidya,07/04/2007,18,Other,"379, Borra, Tumkur 002492",813942,78330ded-a588-47c2-af45-e1bf2b022d1f,260809,17/10/2022,17/10/2023,District Magistrate,Kerala,SC,9789049134
307503000000.0,Ishani Rout,24/12/1997,28,Female,"H.No. 328, Khare Street, Bijapur 391531",972559,1c0f3aaf-a772-4449-987e-ccc259084ba3,843590,20/10/2024,20/10/2025,Tehsildar,Gujarat,OBC,9204703145
962612000000.0,Samesh Modi,04/10/1962,63,Other,"H.No. 026, Mistry Path, Unnao-080284",188539,39466854-74bb-4dd1-a212-bb627d5399c8,554853,16/04/2023,15/04/2024,District Magistrate,Assam,General,9199696007
448647000000.0,Arin Buch,31/12/1978,47,Female,"01/869, Dhawan Street, Bareilly 568087",964366,03ef807b-52da-4768-9ad0-56a3066fb829,532652,24/02/2023,24/02/2024,Tehsildar,Arunachal Pradesh,SC,9979398414
332839000000.0,Meghana Vaidya,22/05/1971,54,Female,"H.No. 10, Seshadri Ganj, Adoni 876657",108242,075cd006-103a-430f-ae7f-7663176b5813,633554,23/09/2024,23/09/2025,Revenue Department,Tamil Nadu,General,9986077885
283791000000.0,Dalaja Agrawal,21/07/1999,26,Male,"94/72, Agrawal Nagar, Ambala 779817",506136,2c646cac-a890-423b-bf7c-1cd5f4091c8d,325824,01/12/2022,01/12/2023,Tehsildar,Arunachal Pradesh,SC,9391301502
276296000000.0,Upadhriti Mand,24/08/2000,25,Other,"92, Wason Chowk, Madanapalle-584476",624996,bd3ba1fb-2999-45fb-98e9-bcebe750d2bd,380781,29/09/2022,29/09/2023,District Magistrate,Gujarat,OBC,9283012448
43745351757.0,Odika Chaudhry,06/01/1974,51,Male,"950, Golla Street, Nagpur 399018",129265,fea4deef-21f4-4078-8b79-e321f606889e,955404,09/12/2023,08/12/2024,District Magistrate,Assam,General,9400198480
772752000000.0,Nihal Subramaniam,17/04/2007,18,Female,"H.No. 256, Ray Ganj, Mysore 637945",276740,ea3361f6-f219-446e-9958-7214a767977e,713423,03/06/2025,03/06/2026,Tehsildar,Manipur,OBC,9932719638
991475000000.0,Edhitha Narang,18/04/1963,62,Male,"668, Cheema Street, Chandigarh-730566",105638,b07d356a-337b-4adc-adf2-c65e781fed42,342372,27/08/2023,26/08/2024,District Magistrate,Himachal Pradesh,General,9810065246
116957000000.0,Udant Sachdeva,18/05/1964,61,Male,"H.No. 188, Raj Circle, Bally 690565",903355,aff27c1e-0325-450d-bcea-ddcf94b7fbd4,446150,04/06/2024,04/06/2025,Revenue Department,Assam,General,9910436303
15252361934.0,Madhav Konda,05/11/1957,68,Male,"77, Dhar Ganj, Ongole 952044",63257,6a8e21ad-91d6-4769-bbbe-932c0711c6d5,267599,08/06/2025,08/06/2026,Tehsildar,Assam,OBC,9225633044
